,Geneid,Chr,Start,End,Strand,Length,sampleTreat_1.sam,sampleTreat_2.sam,sampleTreat_3.sam,sampleCtrl_1.sam,sampleCtrl_2.sam,sampleCtrl_3.sam,sampleTreat_1.sam.tpm,sampleTreat_2.sam.tpm,sampleTreat_3.sam.tpm,sampleCtrl_1.sam.tpm,sampleCtrl_2.sam.tpm,sampleCtrl_3.sam.tpm,sampleTreat_1.sam.cpm,sampleTreat_2.sam.cpm,sampleTreat_3.sam.cpm,sampleCtrl_1.sam.cpm,sampleCtrl_2.sam.cpm,sampleCtrl_3.sam.cpm
3712,YPK_3760,NC_010465,4147967,4148242,+,276,0,2,2,0,2,0,0.0,156.9365,161.2222,0.0,188.2885,0.0,0.0,60.7128,65.2082,0.0,73.3783,0.0
3713,YPK_3761,NC_010465,4148676,4149614,-,939,28,26,36,14,30,18,662.7048,599.668,852.984,405.029,830.1537,633.971,831.6749,789.266,1173.7472,537.1393,1100.6751,805.3331
3714,YPK_3762,NC_010465,4150078,4150548,+,471,2,4,0,2,2,3,94.3706,183.9256,0.0,115.354,110.3346,210.6507,59.4054,121.4255,0.0,76.7342,73.3783,134.2222
3715,YPK_3763,NC_010465,4150937,4151200,+,264,0,5,6,5,4,3,0.0,410.175,505.6515,514.5052,393.6941,375.82,0.0,151.7819,195.6245,191.8355,146.7567,134.2222
3716,YPK_3764,NC_010465,4151159,4151296,-,138,1,1,3,7,8,3,161.0455,156.9365,483.6666,1377.9791,1506.3078,718.9599,29.7027,30.3564,97.8123,268.5697,293.5134,134.2222
3717,YPK_3765,NC_010465,4151496,4152881,-,1386,8,17,8,16,8,11,128.2787,265.6371,128.4194,313.6032,149.9787,262.4774,237.6214,516.0585,260.8327,613.8735,293.5134,492.148
3718,YPK_3766,NC_010465,4152947,4154065,+,1119,6,10,6,10,14,6,119.165,193.541,119.2958,242.7692,325.0879,177.3306,178.2161,303.5638,195.6245,383.671,513.6484,268.4444
3719,YPK_3767,NC_010465,4154265,4154792,+,528,14,23,20,17,14,14,589.2801,943.4025,842.7525,874.6588,688.9647,876.9132,415.8375,698.1968,652.0818,652.2406,513.6484,626.3702
3720,YPK_3768,NC_010465,4154910,4155266,-,357,1,3,3,0,3,2,62.2529,181.9936,186.9636,0.0,218.3513,185.2782,29.7027,91.0692,97.8123,0.0,110.0675,89.4815
3721,YPK_3769,NC_010465,4155269,4159144,-,3876,6,13,5,0,13,3,34.4029,72.6378,28.7005,0.0,87.149,25.5976,178.2161,394.633,163.0204,0.0,476.9592,134.2222
3722,YPK_3770,NC_010465,4159141,4160877,-,1737,6,7,4,4,0,2,76.7678,87.2773,51.2347,62.5581,0.0,38.0796,178.2161,212.4947,130.4164,153.4684,0.0,89.4815
3723,YPK_3771,NC_010465,4161152,4161790,+,639,8,2,3,2,2,1,278.2382,67.7848,104.4538,85.0262,81.3265,51.7561,237.6214,60.7128,97.8123,76.7342,73.3783,44.7407
3724,YPK_3772,NC_010465,4162068,4163399,+,1332,4,2,3,0,0,0,66.7396,32.5184,50.1096,0.0,0.0,0.0,118.8107,60.7128,97.8123,0.0,0.0,0.0
3725,YPK_3773,NC_010465,4163507,4163719,-,213,16,15,36,6,6,6,1669.4294,1525.1578,3760.3378,765.2359,731.9383,931.61,475.2428,455.3458,1173.7472,230.2026,220.135,268.4444
3726,YPK_3774,NC_010465,4164055,4164618,+,564,4,2,0,1,0,0,157.619,76.7987,0.0,48.1664,0.0,0.0,118.8107,60.7128,0.0,38.3671,0.0,0.0
3727,YPK_3775,NC_010465,4164621,4165361,-,741,6,7,3,6,4,6,179.9537,204.5893,90.0756,219.9666,140.2635,267.7907,178.2161,212.4947,97.8123,230.2026,146.7567,268.4444
3728,YPK_3776,NC_010465,4165808,4167766,+,1959,2,2,2,0,0,1,22.6894,22.1105,22.7143,0.0,0.0,16.8822,59.4054,60.7128,65.2082,0.0,0.0,44.7407
3729,YPK_3777,NC_010465,4167895,4168560,+,666,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3730,YPK_3778,NC_010465,4168658,4169278,-,621,6,2,6,6,2,4,214.7273,69.7496,214.9629,262.4722,83.6838,213.0252,178.2161,60.7128,195.6245,230.2026,73.3783,178.9629
3731,YPK_3779,NC_010465,4169596,4170336,+,741,0,4,6,0,0,1,0.0,116.9082,180.1511,0.0,0.0,44.6318,0.0,121.4255,195.6245,0.0,0.0,44.7407
3732,YPK_3780,NC_010465,4170476,4170931,+,456,6,4,8,2,0,1,292.4247,189.9758,390.3275,119.1486,0.0,72.5267,178.2161,121.4255,260.8327,76.7342,0.0,44.7407
3733,YPK_3781,NC_010465,4170997,4171449,-,453,6,10,12,5,14,8,294.3613,478.0848,589.3686,299.8441,803.0316,584.0557,178.2161,303.5638,391.2491,191.8355,513.6484,357.9258
3734,YPK_3782,NC_010465,4171489,4171716,-,228,15,3,5,10,10,6,1462.1236,284.9637,487.9093,1191.4857,1139.6408,870.3199,445.5401,91.0692,163.0204,383.671,366.8917,268.4444
3735,YPK_3783,NC_010465,4171721,4171888,-,168,9,2,11,13,8,9,1190.5864,257.8243,1456.7578,2102.1212,1237.3243,1771.7226,267.3241,60.7128,358.645,498.7723,293.5134,402.6665
3736,YPK_3784,NC_010465,4172047,4172439,-,393,27,20,30,56,33,48,1526.8589,1102.1496,1698.3714,3870.9641,2181.8466,4039.3473,801.9723,607.1277,978.1227,2148.5574,1210.7426,2147.5549
3737,YPK_3785,NC_010465,4172453,4172731,-,279,1,0,0,0,3,0,79.6569,0.0,0.0,0.0,279.3958,0.0,29.7027,0.0,0.0,0.0,110.0675,0.0
3738,YPK_3786,NC_010465,4172807,4173556,-,750,11,6,0,0,0,0,325.9561,173.2579,0.0,0.0,0.0,0.0,326.7294,182.1383,0.0,0.0,0.0,0.0
3739,YPK_3787,NC_010465,4173747,4174058,+,312,16,5,8,2,6,1,1139.7066,347.0712,570.4786,174.1402,499.6886,106.0005,475.2428,151.7819,260.8327,76.7342,220.135,44.7407
3740,YPK_3788,NC_010465,4174130,4175773,-,1644,28,5,16,14,22,8,378.5157,65.8675,216.532,231.3396,347.7152,160.9351,831.6749,151.7819,521.6654,537.1393,807.1617,357.9258
3741,YPK_3789,NC_010465,4175813,4176001,-,189,0,0,0,2,2,1,0.0,0.0,0.0,287.4696,274.9609,174.985,0.0,0.0,0.0,76.7342,73.3783,44.7407
3742,YPK_3790,NC_010465,4176181,4176921,-,741,8,4,2,2,3,1,239.9382,116.9082,60.0504,73.3222,105.1976,44.6318,237.6214,121.4255,65.2082,76.7342,110.0675,44.7407
3743,YPK_3791,NC_010465,4177040,4179574,-,2535,46,46,43,31,46,31,403.2808,392.9913,377.3935,332.2059,471.5011,404.4327,1366.3231,1396.3937,1401.9758,1189.38,1687.7018,1386.9626
3744,YPK_3792,NC_010465,4179815,4180279,-,465,0,4,0,0,0,1,0.0,186.2988,0.0,0.0,0.0,71.1229,0.0,121.4255,0.0,0.0,0.0,44.7407
3745,YPK_3793,NC_010465,4180629,4181927,-,1299,38,75,51,44,56,47,650.1329,1250.418,873.5042,920.1682,1120.1642,1196.6061,1128.7017,2276.7288,1662.8085,1688.1522,2054.5935,2102.8142
3746,YPK_3794,NC_010465,4182027,4182281,-,255,0,1,2,0,0,0,0.0,84.9304,174.4993,0.0,0.0,0.0,0.0,30.3564,65.2082,0.0,0.0,0.0
3747,YPK_3795,NC_010465,4182405,4183409,-,1005,20,21,13,24,18,17,442.2742,452.5394,287.7937,648.7373,465.3817,559.4295,594.0535,637.4841,423.8532,920.8103,660.405,760.5924
3748,YPK_3796,NC_010465,4183413,4184675,-,1263,29,27,20,21,13,13,510.2962,462.9814,352.3146,451.6891,267.4501,340.4102,861.3776,819.6224,652.0818,805.709,476.9592,581.6295
3749,YPK_3797,NC_010465,4184916,4186202,-,1287,16,12,17,4,10,7,276.2925,201.9323,293.8829,84.4316,201.8944,179.8796,475.2428,364.2766,554.2695,153.4684,366.8917,313.1851
3750,YPK_3798,NC_010465,4186195,4186314,-,120,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3751,YPK_3799,NC_010465,4186301,4186606,-,306,10,11,8,11,11,8,726.2836,778.5283,581.6644,976.551,934.0585,864.6315,297.0268,333.9202,260.8327,422.0381,403.5809,357.9258
3752,YPK_3800,NC_010465,4186723,4187664,-,942,25,53,50,43,51,32,589.8163,1218.5072,1180.927,1240.0558,1406.7668,1123.4703,742.5669,1608.8883,1630.2044,1649.7851,1871.1476,1431.7033
3753,YPK_3801,NC_010465,4187657,4189564,-,1908,22,9,24,5,9,4,256.2548,102.1568,279.8574,71.1894,122.5651,69.3337,653.4589,273.2075,782.4981,191.8355,330.2025,178.9629
3754,YPK_3802,NC_010465,4189580,4191493,-,1914,12,12,2,0,7,1,139.3372,135.7821,23.2483,0.0,95.0296,17.2791,356.4321,364.2766,65.2082,0.0,256.8242,44.7407
3755,YPK_3803,NC_010465,4191501,4191971,-,471,2,0,2,1,2,1,94.3706,0.0,94.4742,57.677,110.3346,70.2169,59.4054,0.0,65.2082,38.3671,73.3783,44.7407
3756,YPK_3804,NC_010465,4191982,4193496,-,1515,0,11,3,3,6,3,0.0,157.2473,44.0568,53.7938,102.9062,65.4894,0.0,333.9202,97.8123,115.1013,220.135,134.2222
3757,YPK_3805,NC_010465,4193591,4194730,+,1140,2,0,9,0,2,2,38.99,0.0,175.6474,0.0,45.5856,58.0213,59.4054,0.0,293.4368,0.0,73.3783,89.4815
3758,YPK_3807,NC_010465,4195435,4195833,+,399,0,0,0,2,0,1,0.0,0.0,0.0,136.1698,0.0,82.8876,0.0,0.0,0.0,76.7342,0.0,44.7407
3759,YPK_3808,NC_010465,4195986,4196669,-,684,7,4,2,0,0,1,227.4415,126.6505,65.0546,0.0,0.0,48.3511,207.9187,121.4255,65.2082,0.0,0.0,44.7407
3760,YPK_3809,NC_010465,4196731,4197783,+,1053,18,8,6,1,4,5,379.9022,164.5374,126.773,25.7986,98.7039,157.0378,534.6482,242.8511,195.6245,38.3671,146.7567,223.7036
3761,YPK_3810,NC_010465,4198231,4199112,+,882,0,4,0,4,2,2,0.0,98.2188,0.0,123.2012,58.9202,74.9936,0.0,121.4255,0.0,153.4684,73.3783,89.4815
3762,YPK_3811,NC_010465,4199154,4202495,+,3342,0,0,10,4,4,2,0.0,0.0,66.5729,32.5145,31.0997,19.7918,0.0,0.0,326.0409,153.4684,146.7567,89.4815
3763,YPK_3812,NC_010465,4202740,4203717,-,978,4,2,2,0,0,2,90.8968,44.2888,45.4983,0.0,0.0,67.6322,118.8107,60.7128,65.2082,0.0,0.0,89.4815
3764,YPK_3813,NC_010465,4204175,4205998,+,1824,121,118,153,31,88,24,1474.308,1401.0715,1866.2532,461.7007,1253.6049,435.1599,3594.0238,3582.0533,4988.4255,1189.38,3228.6469,1073.7775
3765,YPK_3814,NC_010465,4205991,4206725,+,735,28,13,24,2,12,3,846.6392,383.0532,726.487,73.9207,424.2255,134.9884,831.6749,394.633,782.4981,76.7342,440.27,134.2222
3766,YPK_3815,NC_010465,4206742,4207134,+,393,9,3,16,3,7,6,508.953,165.3224,905.7981,207.3731,462.8159,504.9184,267.3241,91.0692,521.6654,115.1013,256.8242,268.4444
3767,YPK_3816,NC_010465,4207151,4207507,+,357,14,14,2,3,5,3,871.5404,849.3035,124.6424,228.2847,363.9189,277.9173,415.8375,424.9894,65.2082,115.1013,183.4458,134.2222
3768,YPK_3817,NC_010465,4207672,4208133,-,462,1,0,0,2,0,1,48.1045,0.0,0.0,117.6012,0.0,71.5848,29.7027,0.0,0.0,76.7342,0.0,44.7407
3769,YPK_3818,NC_010465,4208233,4208799,-,567,16,19,0,7,2,2,627.1401,725.7276,0.0,335.3812,91.6536,116.6566,475.2428,576.7713,0.0,268.5697,73.3783,89.4815
3770,YPK_3819,NC_010465,4208859,4209863,+,1005,0,14,2,0,0,2,0.0,301.6929,44.276,0.0,0.0,65.8152,0.0,424.9894,65.2082,0.0,0.0,89.4815
3771,YPK_3820,NC_010465,4210182,4210295,+,114,1,0,3,3,0,0,194.9498,0.0,585.4912,714.8914,0.0,0.0,29.7027,0.0,97.8123,115.1013,0.0,0.0
3772,YPK_3821,NC_010465,4210335,4210733,-,399,21,2,9,5,6,4,1169.6989,108.5576,501.8496,340.4245,390.734,331.5504,623.7562,60.7128,293.4368,191.8355,220.135,178.9629
3773,YPK_3822,NC_010465,4211358,4213004,-,1647,296,307,305,265,173,220,3994.1631,4036.8991,4120.1232,4370.9511,2729.3255,4417.6529,8791.9922,9319.4099,9944.247,10167.2805,6347.2263,9842.96
3774,YPK_3823,NC_010465,4213051,4213344,-,294,29,38,43,22,9,23,2192.1908,2799.2352,3254.0565,2032.8205,795.4227,2587.2775,861.3776,1153.5426,1401.9758,844.0761,330.2025,1029.0367
3775,YPK_3824,NC_010465,4213599,4214186,-,588,1,8,4,2,2,3,37.7964,294.6563,151.3515,92.4009,88.3803,168.7355,29.7027,242.8511,130.4164,76.7342,73.3783,134.2222
3776,YPK_3825,NC_010465,4214610,4216046,+,1437,173,173,204,107,141,70,2675.5743,2607.3087,3158.4744,2022.7895,2549.5596,1611.0306,5138.563,5251.6544,6651.2341,4105.2793,5173.1729,3131.8509
3777,YPK_3826,NC_010465,4216166,4217467,+,1302,32,50,25,10,20,11,546.2188,831.6913,427.2017,208.6473,399.1369,279.4115,950.4856,1517.8192,815.1022,383.671,733.7834,492.148
3778,YPK_3827,NC_010465,4217652,4218011,+,360,4,5,2,0,2,4,246.9364,300.795,123.6037,0.0,144.3545,367.4684,118.8107,151.7819,65.2082,0.0,73.3783,178.9629
3779,YPK_3828,NC_010465,4217987,4219774,+,1788,8,2,3,0,7,0,99.4375,24.2251,37.33,0.0,101.7263,0.0,237.6214,60.7128,97.8123,0.0,256.8242,0.0
3780,YPK_3829,NC_010465,4219836,4221983,-,2148,0,4,20,10,16,4,0.0,40.3301,207.157,126.4705,193.5479,61.5869,0.0,121.4255,652.0818,383.671,587.0267,178.9629
3781,YPK_3830,NC_010465,4222006,4222563,-,558,0,0,1,2,0,1,0.0,0.0,39.8722,97.3687,0.0,59.2691,0.0,0.0,32.6041,76.7342,0.0,44.7407
3782,YPK_3831,NC_010465,4222586,4224601,-,2016,2,4,5,0,2,2,22.0479,42.9707,55.1802,0.0,25.7776,32.8097,59.4054,121.4255,163.0204,0.0,73.3783,89.4815
3783,YPK_3832,NC_010465,4225021,4225596,+,576,3,3,3,4,2,6,115.7515,112.7981,115.8785,188.6519,90.2216,344.5016,89.108,91.0692,97.8123,153.4684,73.3783,268.4444
3784,YPK_3834,NC_010465,4226250,4228805,-,2556,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3785,YPK_3835,NC_010465,4228835,4229002,-,168,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3786,YPK_3836,NC_010465,4229061,4229180,+,120,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3787,YPK_3837,NC_010465,4229232,4229657,+,426,0,6,6,8,10,3,0.0,305.0316,313.3615,510.1572,609.9486,232.9025,0.0,182.1383,195.6245,306.9368,366.8917,134.2222
3788,YPK_3838,NC_010465,4229720,4229995,-,276,0,0,0,2,0,0,0.0,0.0,0.0,196.8542,0.0,0.0,0.0,0.0,0.0,76.7342,0.0,0.0
3789,YPK_3839,NC_010465,4230093,4230359,-,267,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3790,YPK_3840,NC_010465,4230513,4231547,+,1035,4,0,0,2,0,1,85.8909,0.0,0.0,52.4944,0.0,31.9538,118.8107,0.0,0.0,76.7342,0.0,44.7407
3791,YPK_3841,NC_010465,4231696,4232568,-,873,16,8,26,4,18,4,407.3178,198.4627,662.6177,124.4714,535.7487,151.5334,475.2428,242.8511,847.7063,153.4684,660.405,178.9629
3792,YPK_3842,NC_010465,4232701,4233522,-,822,0,0,0,0,2,0,0.0,0.0,0.0,0.0,63.2209,0.0,0.0,0.0,0.0,0.0,73.3783,0.0
3793,YPK_3843,NC_010465,4233604,4233747,-,144,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3794,YPK_3844,NC_010465,4233744,4233920,-,177,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3795,YPK_3845,NC_010465,4233958,4235376,+,1419,0,0,0,2,0,1,0.0,0.0,0.0,38.2888,0.0,23.3067,0.0,0.0,0.0,76.7342,0.0,44.7407
3796,YPK_3846,NC_010465,4235373,4236629,+,1257,2,0,0,2,0,2,35.3608,0.0,0.0,43.2233,0.0,52.6208,59.4054,0.0,0.0,76.7342,0.0,89.4815
3797,YPK_3847,NC_010465,4236642,4237466,+,825,2,2,0,0,0,0,53.877,52.5024,0.0,0.0,0.0,0.0,59.4054,60.7128,0.0,0.0,0.0,0.0
3798,YPK_3848,NC_010465,4237533,4238681,+,1149,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3799,YPK_3849,NC_010465,4238695,4239009,+,315,0,2,0,0,0,0,0.0,137.5063,0.0,0.0,0.0,0.0,0.0,60.7128,0.0,0.0,0.0,0.0
3800,YPK_3850,NC_010465,4239275,4239823,-,549,18,28,38,2,13,2,728.6649,1104.5587,1539.9805,98.9649,615.2815,120.4814,534.6482,849.9788,1238.9554,76.7342,476.9592,89.4815
3801,YPK_3851,NC_010465,4240281,4243124,+,2844,4,5,2,6,2,4,31.2578,38.0753,15.646,57.312,18.2727,46.515,118.8107,151.7819,65.2082,230.2026,73.3783,178.9629
3802,YPK_3852,NC_010465,4243217,4243576,-,360,4,4,0,2,0,0,246.9364,240.636,0.0,150.9215,0.0,0.0,118.8107,121.4255,0.0,76.7342,0.0,0.0
3803,YPK_3853,NC_010465,4244103,4245296,-,1194,5,10,1,6,7,4,93.0665,181.3839,18.6337,136.5119,152.3339,110.7945,148.5134,303.5638,32.6041,230.2026,256.8242,178.9629
3804,YPK_3854,NC_010465,4245482,4246561,-,1080,7,2,2,5,4,3,144.0463,40.106,41.2012,125.7679,96.2363,91.8671,207.9187,60.7128,65.2082,191.8355,146.7567,134.2222
3805,YPK_3855,NC_010465,4246658,4248013,-,1356,9,9,4,2,6,5,147.5063,143.7427,65.6303,40.0677,114.9726,121.9475,267.3241,273.2075,130.4164,76.7342,220.135,223.7036
3806,YPK_3856,NC_010465,4248397,4249380,+,984,8,2,5,2,7,2,180.6852,44.0188,113.0522,55.2152,184.8442,67.2198,237.6214,60.7128,163.0204,76.7342,256.8242,89.4815
3807,YPK_3857,NC_010465,4249725,4249943,-,219,0,0,2,0,0,2,0.0,0.0,203.1842,0.0,0.0,302.0288,0.0,0.0,65.2082,0.0,0.0,89.4815
3808,YPK_3858,NC_010465,4250459,4251496,-,1038,2,2,10,6,2,6,42.8213,41.7288,214.3417,157.0282,50.0651,191.1685,59.4054,60.7128,326.0409,230.2026,73.3783,268.4444
3809,YPK_3859,NC_010465,4251748,4252260,+,513,21,23,46,12,20,11,909.7658,970.9874,1995.007,635.459,1013.014,709.1495,623.7562,698.1968,1499.7881,460.4052,733.7834,492.148
3810,YPK_3860,NC_010465,4252441,4253049,-,609,2,8,14,0,8,1,72.9861,284.4958,511.4636,0.0,341.3308,54.3057,59.4054,242.8511,456.4572,0.0,293.5134,44.7407
3811,YPK_3861,NC_010465,4253174,4253545,-,372,0,2,4,0,0,0,0.0,116.4368,239.233,0.0,0.0,0.0,0.0,60.7128,130.4164,0.0,0.0,0.0
3812,YPK_3862,NC_010465,4253673,4256159,+,2487,14,20,20,12,6,12,125.1065,174.1636,178.9197,131.0778,62.6871,159.5761,415.8375,607.1277,652.0818,460.4052,220.135,536.8887
3813,YPK_3863,NC_010465,4256340,4257206,-,867,2,1,0,0,0,0,51.2671,24.9795,0.0,0.0,0.0,0.0,59.4054,30.3564,0.0,0.0,0.0,0.0
3814,YPK_3864,NC_010465,4257388,4257912,-,525,6,0,3,2,0,1,253.9918,0.0,127.1352,103.489,0.0,62.9946,178.2161,0.0,97.8123,76.7342,0.0,44.7407
3815,YPK_3865,NC_010465,4258744,4262553,+,3810,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,8.6804,0.0,0.0,0.0,0.0,0.0,44.7407
3816,YPK_3866,NC_010465,4262897,4264954,-,2058,0,0,2,0,2,0,0.0,0.0,21.6216,0.0,25.2515,0.0,0.0,0.0,65.2082,0.0,73.3783,0.0
3817,YPK_3867,NC_010465,4265963,4267282,-,1320,0,0,2,2,0,1,0.0,0.0,33.7101,41.1604,0.0,25.0547,0.0,0.0,65.2082,76.7342,0.0,44.7407
3818,YPK_3868,NC_010465,4268544,4268726,-,183,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3819,YPK_3869,NC_010465,4268737,4269480,-,744,2,2,0,0,0,0,59.7427,58.2184,0.0,0.0,0.0,0.0,59.4054,60.7128,0.0,0.0,0.0,0.0
3820,YPK_3870,NC_010465,4269552,4271930,-,2379,2,2,2,0,2,1,18.6837,18.207,18.7042,0.0,21.8443,13.9017,59.4054,60.7128,65.2082,0.0,73.3783,44.7407
3821,YPK_3871,NC_010465,4272181,4272819,-,639,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,51.7561,0.0,0.0,0.0,0.0,0.0,44.7407
3822,YPK_3872,NC_010465,4273532,4274107,-,576,4,4,4,2,0,3,154.3353,150.3975,154.5046,94.3259,0.0,172.2508,118.8107,121.4255,130.4164,76.7342,0.0,134.2222
3823,YPK_3873,NC_010465,4274291,4274869,-,579,18,54,46,31,28,20,690.9102,2019.8463,1767.5969,1454.4768,1256.5573,1142.3888,534.6482,1639.2447,1499.7881,1189.38,1027.2967,894.8145
3824,YPK_3874,NC_010465,4274933,4275970,-,1038,8,10,13,9,6,7,171.2854,208.6439,278.6442,235.5423,150.1954,223.03,237.6214,303.5638,423.8532,345.3039,220.135,313.1851
3825,YPK_3875,NC_010465,4275992,4276447,-,456,7,3,2,1,2,3,341.1622,142.4818,97.5819,59.5743,113.9641,217.58,207.9187,91.0692,65.2082,38.3671,73.3783,134.2222
3826,YPK_3876,NC_010465,4276480,4277664,-,1185,12,12,15,4,5,7,225.056,219.3138,281.6287,91.6992,109.6363,195.3629,356.4321,364.2766,489.0613,153.4684,183.4458,313.1851
3827,YPK_3877,NC_010465,4277664,4278257,-,594,11,10,2,0,2,6,411.5607,364.6,74.9113,0.0,87.4876,334.0622,326.7294,303.5638,65.2082,0.0,73.3783,268.4444
3828,YPK_3878,NC_010465,4278533,4279594,+,1062,2,4,0,0,0,0,41.8536,81.5715,0.0,0.0,0.0,0.0,59.4054,121.4255,0.0,0.0,0.0,0.0
3829,YPK_3879,NC_010465,4279606,4280742,+,1137,0,0,3,4,0,2,0.0,0.0,58.7036,95.5704,0.0,58.1744,0.0,0.0,97.8123,153.4684,0.0,89.4815
3830,YPK_3880,NC_010465,4280735,4281547,+,813,2,6,6,0,1,1,54.6723,159.832,164.1968,0.0,31.9604,40.6792,59.4054,182.1383,195.6245,0.0,36.6892,44.7407
3831,YPK_3881,NC_010465,4281540,4282619,+,1080,6,0,4,2,0,2,123.4682,0.0,82.4025,50.3072,0.0,61.2447,178.2161,0.0,130.4164,76.7342,0.0,89.4815
3832,YPK_3882,NC_010465,4282619,4283578,+,960,4,2,2,0,0,1,92.6012,45.1193,46.3514,0.0,0.0,34.4502,118.8107,60.7128,65.2082,0.0,0.0,44.7407
3833,YPK_3883,NC_010465,4283975,4284463,+,489,2,2,0,0,0,0,90.8968,88.5777,0.0,0.0,0.0,0.0,59.4054,60.7128,0.0,0.0,0.0,0.0
3834,YPK_3884,NC_010465,4284778,4285578,+,801,4,0,0,0,0,0,110.9827,0.0,0.0,0.0,0.0,0.0,118.8107,0.0,0.0,0.0,0.0,0.0
3835,YPK_3885,NC_010465,4285919,4287232,+,1314,0,0,0,2,0,0,0.0,0.0,0.0,41.3484,0.0,0.0,0.0,0.0,0.0,76.7342,0.0,0.0
3836,YPK_3886,NC_010465,4287229,4287792,+,564,2,0,4,0,0,0,78.8095,0.0,157.792,0.0,0.0,0.0,59.4054,0.0,130.4164,0.0,0.0,0.0
3837,YPK_3887,NC_010465,4287826,4288476,+,651,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3838,YPK_3888,NC_010465,4288562,4288753,+,192,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3839,YPK_3889,NC_010465,4288884,4290914,+,2031,0,0,4,6,2,4,0.0,0.0,43.8181,80.2537,25.5872,65.1347,0.0,0.0,130.4164,230.2026,73.3783,178.9629
3840,YPK_3890,NC_010465,4291033,4292070,+,1038,6,6,5,6,0,3,128.464,125.1864,107.1708,157.0282,0.0,95.5843,178.2161,182.1383,163.0204,230.2026,0.0,134.2222
3841,YPK_3891,NC_010465,4292067,4292906,+,840,2,0,1,0,3,2,52.9149,0.0,26.4865,0.0,92.7993,78.7432,59.4054,0.0,32.6041,0.0,110.0675,89.4815
3842,YPK_3892,NC_010465,4292903,4293907,+,1005,1,2,0,2,2,2,22.1137,43.099,0.0,54.0614,51.7091,65.8152,29.7027,60.7128,0.0,76.7342,73.3783,89.4815
3843,YPK_3893,NC_010465,4293900,4294700,+,801,0,2,0,2,2,2,0.0,54.0755,0.0,67.8299,64.8784,82.5772,0.0,60.7128,0.0,76.7342,73.3783,89.4815
3844,YPK_3894,NC_010465,4294841,4296022,-,1182,0,2,5,2,0,1,0.0,36.6451,94.1145,45.9659,0.0,27.9798,0.0,60.7128,163.0204,76.7342,0.0,44.7407
3845,YPK_3895,NC_010465,4296068,4297354,-,1287,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3846,YPK_3896,NC_010465,4297524,4298507,+,984,3,0,0,0,0,0,67.7569,0.0,0.0,0.0,0.0,0.0,89.108,0.0,0.0,0.0,0.0,0.0
3847,YPK_3897,NC_010465,4298585,4298854,-,270,4,5,2,2,3,0,329.2486,401.06,164.8049,201.2287,288.709,0.0,118.8107,151.7819,65.2082,76.7342,110.0675,0.0
3848,YPK_3898,NC_010465,4298851,4300065,-,1215,15,16,13,6,16,5,274.3738,285.1982,238.0516,134.1525,342.1736,136.0994,445.5401,485.7021,423.8532,230.2026,587.0267,223.7036
3849,YPK_3899,NC_010465,4300448,4301515,-,1068,0,0,2,0,0,0,0.0,0.0,41.6642,0.0,0.0,0.0,0.0,0.0,65.2082,0.0,0.0,0.0
3850,YPK_3900,NC_010465,4301505,4302299,-,795,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3851,YPK_3901,NC_010465,4302301,4302594,-,294,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3852,YPK_3902,NC_010465,4302591,4303301,-,711,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,46.515,0.0,0.0,0.0,0.0,0.0,44.7407
3853,YPK_3903,NC_010465,4303368,4304330,-,963,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
